"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"893553","717325","2025-10-06","60.80","NZD","1759690125","317183/2025-10-06/1759690125.json"
"893553","733424","2025-10-06","51.68","NZD","1759690125","317183/2025-10-06/1759690125.json"
"893553","717325","2025-10-07","63.00","NZD","1759690125","317183/2025-10-07/1759690125.json"
"893553","733424","2025-10-07","53.55","NZD","1759690125","317183/2025-10-07/1759690125.json"
"926565","768355","2025-10-07","65.00","NZD","1759690125","317183/2025-10-07/1759690125.json"
"926565","770921","2025-10-07","55.55","NZD","1759690125","317183/2025-10-07/1759690125.json"
"893554","717326","2025-10-07","66.50","NZD","1759690125","317183/2025-10-07/1759690125.json"
"893554","733423","2025-10-07","57.22","NZD","1759690125","317183/2025-10-07/1759690125.json"
"940981","790621","2025-10-07","59.55","NZD","1759690125","317183/2025-10-07/1759690125.json"
"940981","790618","2025-10-07","69.00","NZD","1759690125","317183/2025-10-07/1759690125.json"
"940982","790620","2025-10-07","60.55","NZD","1759690125","317183/2025-10-07/1759690125.json"
"940982","790619","2025-10-07","70.00","NZD","1759690125","317183/2025-10-07/1759690125.json"
"893553","717325","2025-10-08","58.00","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893553","733424","2025-10-08","49.30","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893555","717327","2025-10-08","60.00","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893555","733422","2025-10-08","51.30","NZD","1759690125","317183/2025-10-08/1759690125.json"
"926565","768355","2025-10-08","60.00","NZD","1759690125","317183/2025-10-08/1759690125.json"
"926565","770921","2025-10-08","51.30","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893554","717326","2025-10-08","61.83","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893554","733423","2025-10-08","53.13","NZD","1759690125","317183/2025-10-08/1759690125.json"
"941089","790778","2025-10-08","63.00","NZD","1759690125","317183/2025-10-08/1759690125.json"
"941089","790779","2025-10-08","54.30","NZD","1759690125","317183/2025-10-08/1759690125.json"
"893553","717325","2025-10-09","54.00","NZD","1759690125","317183/2025-10-09/1759690125.json"
"893553","733424","2025-10-09","48.00","NZD","1759690125","317183/2025-10-09/1759690125.json"
"893554","717326","2025-10-09","57.67","NZD","1759690125","317183/2025-10-09/1759690125.json"
"893554","733423","2025-10-09","51.67","NZD","1759690125","317183/2025-10-09/1759690125.json"
"940981","790621","2025-10-09","54.00","NZD","1759690125","317183/2025-10-09/1759690125.json"
"940981","790618","2025-10-09","60.00","NZD","1759690125","317183/2025-10-09/1759690125.json"
"893553","717325","2025-10-10","76.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893553","733424","2025-10-10","76.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893555","717327","2025-10-10","78.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893555","733422","2025-10-10","78.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"926565","768355","2025-10-10","78.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"926565","770921","2025-10-10","78.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893554","717326","2025-10-10","79.58","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893554","733423","2025-10-10","79.58","NZD","1759690125","317183/2025-10-10/1759690125.json"
"940981","790621","2025-10-10","82.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"940981","790618","2025-10-10","82.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"940982","790620","2025-10-10","83.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"940982","790619","2025-10-10","83.00","NZD","1759690125","317183/2025-10-10/1759690125.json"
"893553","717325","2025-10-11","57.00","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893553","733424","2025-10-11","48.45","NZD","1759690125","317183/2025-10-11/1759690125.json"
"926565","768355","2025-10-11","59.00","NZD","1759690125","317183/2025-10-11/1759690125.json"
"926565","770921","2025-10-11","50.45","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893555","717327","2025-10-11","59.00","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893555","733422","2025-10-11","50.45","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893554","717326","2025-10-11","60.58","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893554","733423","2025-10-11","52.03","NZD","1759690125","317183/2025-10-11/1759690125.json"
"941089","790778","2025-10-11","62.00","NZD","1759690125","317183/2025-10-11/1759690125.json"
"941089","790779","2025-10-11","53.45","NZD","1759690125","317183/2025-10-11/1759690125.json"
"893553","717325","2025-10-12","54.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893553","733424","2025-10-12","48.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893555","717327","2025-10-12","56.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893555","733422","2025-10-12","50.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"926565","768355","2025-10-12","56.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"926565","770921","2025-10-12","50.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893554","717326","2025-10-12","57.58","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893554","733423","2025-10-12","51.58","NZD","1759690125","317183/2025-10-12/1759690125.json"
"941089","790778","2025-10-12","59.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"941089","790779","2025-10-12","53.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"940981","790621","2025-10-12","54.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"940981","790618","2025-10-12","60.00","NZD","1759690125","317183/2025-10-12/1759690125.json"
"893553","717325","2025-10-13","54.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893553","733424","2025-10-13","48.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"926565","768355","2025-10-13","56.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"926565","770921","2025-10-13","50.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893555","717327","2025-10-13","56.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893555","733422","2025-10-13","50.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893554","717326","2025-10-13","57.50","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893554","733423","2025-10-13","51.50","NZD","1759690125","317183/2025-10-13/1759690125.json"
"941089","790778","2025-10-13","59.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"941089","790779","2025-10-13","53.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"940981","790621","2025-10-13","54.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"940981","790618","2025-10-13","60.00","NZD","1759690125","317183/2025-10-13/1759690125.json"
"893553","717325","2025-10-14","54.00","NZD","1759690125","317183/2025-10-14/1759690125.json"
"893553","733424","2025-10-14","48.00","NZD","1759690125","317183/2025-10-14/1759690125.json"
